device_id,hostname_y,datetime,Jam,Hari,type_x,severity,hardware,message,os
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifSpeed: 0 bps -> 10 Gbps,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifType:  -> ethernetCsmacd,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifPhysAddress:  -> 8e33c9b14393,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifConnectorPresent:  -> true,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifDescr:  -> veth79f00a7,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifAlias:  -> veth79f00a7,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifAdminStatus:  -> down,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifOperStatus:  -> down,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifMtu:  -> 1500,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifSpeed: 0 bps -> 10 Gbps,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifType:  -> ethernetCsmacd,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifPhysAddress:  -> f2f79f1cda86,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifConnectorPresent:  -> true,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifDescr:  -> veth2eb2c76,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifAlias:  -> veth2eb2c76,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifAdminStatus:  -> up,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifOperStatus:  -> up,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifMtu:  -> 1500,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifSpeed: 0 bps -> 10 Gbps,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifType:  -> ethernetCsmacd,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifPhysAddress:  -> 062b5975a741,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifConnectorPresent:  -> true,linux
39,117.103.68.238,2026-06-26 15:51:24,15,Friday,interface,3,Generic x86 64-bit,ifDuplex:  -> fullDuplex,linux
33,117.103.68.166,2026-06-26 15:56:31,15,Friday,fanspeed,4,CCR1036-8G-2S+,Fanspeed under threshold: 4440 rpm (< 5232 rpm),routeros
33,117.103.68.166,2026-06-26 15:56:31,15,Friday,fanspeed,4,CCR1036-8G-2S+,Fanspeed under threshold: 4170 rpm (< 4860 rpm),routeros
49,10.246.3.30,2026-06-26 16:04:25,16,Friday,system,3,,Device 10.246.3.30 has been created,zxa10
49,10.246.3.30,2026-06-26 16:04:28,16,Friday,system,3,,1 -> 1,zxa10
49,10.246.3.30,2026-06-26 16:04:28,16,Friday,up,2,,Device status changed to Up from  check.,zxa10
49,10.246.3.30,2026-06-26 16:04:28,16,Friday,system,3,,Device type: network,zxa10
49,10.246.3.30,2026-06-26 16:04:28,16,Friday,system,3,,Icon: images/os/zte.svg,zxa10
49,10.246.3.30,2026-06-26 16:04:35,16,Friday,system,3,,IP: 10.246.3.30,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/1,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/1,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifOperStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/2,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/2,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:38,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/11,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/11,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/12,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/12,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/13,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/13,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/14,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/14,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/15,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/15,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/16,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/16,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> xgei-1/10/1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> xgei-1/10/1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> ethernetCsmacd,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> d80ae6b18e8c,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifVlan:  -> 1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> xgei-1/10/2,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> xgei-1/10/2,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> ethernetCsmacd,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> d80ae6b18e8c,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifVlan:  -> 1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> xgei-1/10/3,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> xgei-1/10/3,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> ethernetCsmacd,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> d80ae6b18e8c,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifVlan:  -> 1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> xgei-1/10/4,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> xgei-1/10/4,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> ethernetCsmacd,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> d80ae6b18e8c,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifVlan:  -> 1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> xgei-1/11/1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> xgei-1/11/1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> ethernetCsmacd,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> d80ae6b18e8c,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifVlan:  -> 1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> xgei-1/11/2,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> xgei-1/11/2,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> ethernetCsmacd,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> d80ae6b18e8c,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifVlan:  -> 1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> xgei-1/11/3,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> xgei-1/11/3,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> ethernetCsmacd,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> d80ae6b18e8c,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifVlan:  -> 1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> xgei-1/11/4,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> xgei-1/11/4,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> ethernetCsmacd,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> d80ae6b18e8c,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifVlan:  -> 1,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/3,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/3,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/4,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/4,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/5,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/5,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/6,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/6,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/7,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/7,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/8,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/8,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/9,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/9,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifMtu:  -> 1600,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifSpeed: 0 bps -> 10 Gbps,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifType:  -> gpon,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifPhysAddress:  -> 000000000000,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifDescr:  -> gpon_olt-1/2/10,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAlias:  -> gpon_olt-1/2/10,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifAdminStatus:  -> up,zxa10
49,10.246.3.30,2026-06-26 16:09:39,16,Friday,interface,3,,ifOperStatus:  -> down,zxa10
33,117.103.68.166,2026-06-26 16:31:37,16,Friday,fanspeed,4,CCR1036-8G-2S+,Fanspeed under threshold: 4320 rpm (< 5232 rpm),routeros
33,117.103.68.166,2026-06-26 16:31:37,16,Friday,fanspeed,4,CCR1036-8G-2S+,Fanspeed under threshold: 4050 rpm (< 4860 rpm),routeros
33,117.103.68.166,2026-06-26 17:01:42,17,Friday,fanspeed,4,CCR1036-8G-2S+,Fanspeed under threshold: 4425 rpm (< 5232 rpm),routeros
33,117.103.68.166,2026-06-26 17:01:42,17,Friday,fanspeed,4,CCR1036-8G-2S+,Fanspeed under threshold: 4155 rpm (< 4860 rpm),routeros
22,10.246.6.98,2026-06-26 17:15:37,17,Friday,down,2,RB4011iGS+,Device status changed to Down from icmp check.,routeros
30,10.246.7.53,2026-06-26 17:16:47,17,Friday,interface,3,N9K-C93180YC-EX,ifOperStatus: up -> down,nxos
30,10.246.7.53,2026-06-26 17:16:47,17,Friday,interface,3,N9K-C93180YC-EX,ifSpeed: 1 Gbps -> 25 Gbps,nxos
30,10.246.7.53,2026-06-26 17:16:47,17,Friday,interface,3,N9K-C93180YC-EX,ifDuplex: fullDuplex -> unknown,nxos
6,10.246.0.114,2026-06-26 17:16:53,17,Friday,interface,3,CCR1036-12G-4S 7.22.2 (stable),ifOperStatus: up -> down,routeros
6,10.246.0.114,2026-06-26 17:16:53,17,Friday,interface,3,CCR1036-12G-4S 7.22.2 (stable),ifMtu: 1450 -> 0,routeros
